id,name,image_url,url,review_count,rating,price,latitude,longitude,address1,address2,address3,city,state,zip_code,phone,compliant,_merge
lufZs3ZJuJHDXWA362DYng,Colony 274,https://s3-media1.fl.yelpcdn.com/bphoto/d9mjcEjcXzaDFZXbaiUA8w/o.jpg,https://www.yelp.com/biz/colony-274-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,95,3.5,$$,40.6758886,-73.9843603,274 4th Ave,,,Brooklyn,NY,11215,+17188675309,,left_only
J99VVAUid72FNwEqiSEnHg,Givers and Takers,https://s3-media1.fl.yelpcdn.com/bphoto/BnhUXnjxmb2-42IlRgRs4w/o.jpg,https://www.yelp.com/biz/givers-and-takers-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,48,4.5,$$,40.6773146311088,-73.9863216102727,286 3rd Ave,,,Brooklyn,NY,11215,+13479874306,,left_only
-WUCua_aSIpfsHKMFlMEMg,Dirty Precious,https://s3-media2.fl.yelpcdn.com/bphoto/-vkJMYaohZcYttoJLVaQvw/o.jpg,https://www.yelp.com/biz/dirty-precious-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,78,4.5,$$,40.6763896691334,-73.9867169468351,317 3rd Ave,,,Brooklyn,NY,11215,+16466854481,,left_only
DyPK6IyY-8xIqQWT4HqJNw,Gristmill,https://s3-media1.fl.yelpcdn.com/bphoto/rH7CDkAWn0jHUyyEnXH3sQ/o.jpg,https://www.yelp.com/biz/gristmill-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,221,4.5,$$,40.6736889031443,-73.9824806441803,289 5th Ave,,,Brooklyn,NY,11215,+17184992424,,left_only
AEKnbImOQWMOL7bS9lQ2wQ,Cooks & Captains,https://s3-media3.fl.yelpcdn.com/bphoto/G0eeV2PLI0h9M-O4uloyRA/o.jpg,https://www.yelp.com/biz/cooks-and-captains-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,93,4.5,$$$,40.675121,-73.981721,254 5th Ave,,,Brooklyn,NY,11215,+13477213801,,left_only
UvQr8V1dD_d6yRsMJi04wA,Shaking Crab- Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/cvhgQU_UDdG-MYe9MZCwag/o.jpg,https://www.yelp.com/biz/shaking-crab-brooklyn-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,326,3.5,$$,40.675783,-73.981205,230 5th Ave,,,Brooklyn,NY,11215,+19293376140,,left_only
KJFosOrLotvQo_rntg0sjA,Bricolage,https://s3-media4.fl.yelpcdn.com/bphoto/XxDFJZyoYbu5XJG4Vtrn_w/o.jpg,https://www.yelp.com/biz/bricolage-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,500,4.0,$$,40.67792,-73.97975,162 5th Ave,,,Brooklyn,NY,11217,+17182301835,,left_only
_E1CTER1oQ9uFrQa-EoHzQ,Sun Bo Bo Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/XvNHITxYSJHwsMtKkcnabQ/o.jpg,https://www.yelp.com/biz/sun-bo-bo-restaurant-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,11,4.0,$,40.6680946350098,-73.9868774414062,471A 5th Ave,,,Brooklyn,NY,11215,+17187687748,,left_only
dRxhREFZS7Dv6LpjmgFPiA,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/hbFlW02jnDQRuAkQHmiCGw/o.jpg,https://www.yelp.com/biz/subway-brooklyn-184?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,12,2.5,$,40.6663086532427,-73.9883443570604,525 5th Ave,,,Brooklyn,NY,11215,+17184992207,,left_only
nqXvLzqzQQTJ2eMPkAcojw,Roots Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/xiiUzk4albgGYmSLsODbmw/o.jpg,https://www.yelp.com/biz/roots-cafe-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,314,4.5,$$,40.6628485,-73.9916831,639 5th Ave,,,Brooklyn,NY,11215,+19293015535,,left_only
L3HDotnnzGKZfoy62kZAkg,Camperdown Elm,https://s3-media1.fl.yelpcdn.com/bphoto/XpUufZ0CjbzNNpW807mRkQ/o.jpg,https://www.yelp.com/biz/camperdown-elm-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,113,4.5,$$$,40.663159,-73.984504,441 7th Ave,,,Brooklyn,NY,11215,+13472944786,,left_only
GeC5BSUtJf7NmRt9QspDiw,Uncle Louie G,https://s3-media4.fl.yelpcdn.com/bphoto/_um1AiLtnWJxahZapYdyzQ/o.jpg,https://www.yelp.com/biz/uncle-louie-g-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,60,4.0,$,40.6671261,-73.9811786,319 7th Ave,,,Brooklyn,NY,11215,+17189654237,,left_only
De_10VF2CrC2moWaPA81mg,Just Salad,https://s3-media1.fl.yelpcdn.com/bphoto/xX9UzyMKSao3qfsufH9SnA/o.jpg,https://www.yelp.com/biz/just-salad-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,242,3.5,$$,40.6694291366086,-73.9794939539662,252 7th Ave,,,Brooklyn,NY,11215,+12122441111,,left_only
NXWrj0QQq0kgbqRwWu_C4g,Chocolateria,https://s3-media2.fl.yelpcdn.com/bphoto/KLJoQYcgbkDx6y2k6LuG_w/o.jpg,https://www.yelp.com/biz/chocolateria-brooklyn-2?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,66,3.0,$$,40.67016,-73.97904,228 7th Ave,,,Brooklyn,NY,11215,+17184994080,,left_only
xxgcU_oFIox_pAmroo9WwA,Front Street Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/ybrfmg0lGdBoJRM7X1_s3A/o.jpg,https://www.yelp.com/biz/front-street-pizza-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,360,4.0,$,40.70244,-73.98943,80 Front St,,,Brooklyn,NY,11201,+17188753700,,left_only
89z4qetFymJunuErlciwaA,sweetgreen,https://s3-media1.fl.yelpcdn.com/bphoto/1rRBHndsz8yBpbfp-3SI_A/o.jpg,https://www.yelp.com/biz/sweetgreen-brooklyn-4?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,77,3.0,$$,40.702812,-73.9898298687172,50 Washington St,,,Brooklyn,NY,11201,+13477574900,,left_only
7DvC6upbps_EjRP0IC8RRw,sweetgreen,https://s3-media1.fl.yelpcdn.com/bphoto/2r28OUWqcuqLKyT2eHXgfA/o.jpg,https://www.yelp.com/biz/sweetgreen-brooklyn-5?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,78,3.0,$$,40.6899104,-73.9920039,127 Court St,,,Brooklyn,NY,11201,+13477676800,,left_only
HDDBpOKpKqRza-IhiE4CTw,Bareburger,https://s3-media1.fl.yelpcdn.com/bphoto/Vwuff0Xq3XSwJp9RX7Lkhw/o.jpg,https://www.yelp.com/biz/bareburger-brooklyn-3?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,371,3.5,$$,40.68921,-73.99245,149 Court St,,,Brooklyn,NY,11201,+13475296673,,left_only
hO1T1fG5f5FbvOP2124rpw,Negril BK,https://s3-media2.fl.yelpcdn.com/bphoto/f4dYwn8IbPlx4MTp8fKOrA/o.jpg,https://www.yelp.com/biz/negril-bk-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,612,4.0,$$,40.67501,-73.98163,256 5th Ave,,,Brooklyn,NY,11215,+13477213801,,left_only
FaPtColHYcTnZAxtoM33cA,Chu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/05Q6eHDSpXmytCf4JHR7AQ/o.jpg,https://www.yelp.com/biz/chu-tea-brooklyn?adjust_creative=8JX6jG3ozuS17CJIXZZBLQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=8JX6jG3ozuS17CJIXZZBLQ,37,4.0,$,40.6682525514023,-73.9868991741115,471 5th Ave,,,Brooklyn,NY,11215,+17187881113,,left_only
